SerialN,Name,Ratings,Price,OS,Colour,RAM,Product Dimensions,Connectivity technologies,Special features,Date
1338,Intex Aqua Power HD (White-Gold),2.9 out of 5 stars,,Android,White-Gold,2 GB,14 x 0.9 x 7.3 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, Expandable Memory: 32GB",2016-03-27
1339,Intex Aqua 3G Pro (Champagne),3.1 out of 5 stars,"3,590.00","Android, Kitkat",Champagne,512 MB,12.5 x 1 x 6.3 cm,"GSM, 3G, HSDPA, GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, E-mail, Expandable Memory: 32GB",2016-03-27
1340,Honor Holly2 Plus (Grey),4.1 out of 5 stars,"8,499.00",Android,Grey,,14.3 x 1 x 7.2 cm,"GSM, (850/900/1800/1900MHz), WCDMA(900/2100MHz), CDMA(800MHz), LTE(B1/B3/B38/B39/B40/B41), WiFi 802.11b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, G-sensorGravity sensor, Light sensor, Proximity sensor, E-mail",2016-03-27
1341,XOLO PRIME Android Mobile Phone with 4.5 inch screen (Black),3.9 out of 5 stars,"4,999.00",android,Black,,18.5 x 11.4 x 6.1 cm,,"Bright 11.43 cm (4.5) IPS display, 5 MP Auto-focus Camera with LED Flash, Quad Core Processor. This user-friendly processor ensures smooth data transition and winds up your tasks in less time., 1 GB RAM, Android Lollipop (5.0)",2016-03-27
1342,"Refurbished Mi 4i (White , 16GB)",2.9 out of 5 stars,,Android,White,2 GB,13.8 x 0.8 x 7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 a/b/g/n/ac","Video Calls, Dual SIM, GPS, Music Player, Video Player, E-mail",2016-03-27
1343,Celkon Campus Prime (4GB Black),,"3,500.00",Android,Black,,13.2 x 6.7 x 0.9 cm,3G,"Android v4.4.2 (Kitkat) & Single Core, 1 GHz 512 MB RAM, 4.5 inches (Medium) 480x854 px, 3.2 MP Primary LED Flash 1.3 MP Front, 3G",2016-03-27
1344,HSL H2 Plus [BLACK],,"7,999.00",android,BLACK,1 GB,0.8 x 7.1 x 14.4 cm,HSDPA,"5-Inch qHD IPS OGS Display, ROM : 16GB, RAM : 1GB, Front Camera : 13MP, Rear Camera : 5MP, 1.4 GHz Octa Core Processor, Gesture Controls, Android Lollypop",2016-03-27
1345,Micromax Q370 Black,,"5,490.00",android,black,,15.4 x 8.6 x 3.8 cm,,"4.5inch IPS screen DUAL SIM(GSM + GSM), 1.2 GHz qaud core processor, RAM 1GB, internal storage 8GB, 1650 mAh battery, Android lollipop 5.1, front camera 2.0 MP, back camera 5.0 MP",2016-03-27
1346,Lava Iris 354e (White),,,"Android, Jellybean",White,256 MB,11.8 x 1.2 x 6.1 cm,"GSM, (900/1800 MHz), GPRS, EDGE, WiFi","Dual SIM, Music Player, Video Player, FM Radio, G sensor, E-mail",2016-03-27
1347,Micromax Canvas Juice 3 Plus (Grey),4.8 out of 5 stars,"9,523.00",Android,Grey,,21.2 x 1.7 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (900/2100 MHz), GPRS","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, Magnetic sensor, Gyroscope sensor, E-mail",2016-03-27
1348,Intex Aqua Star 4G (Black-Champagne),,"7,290.00",Android,Black-Champagne,,14.3 x 0.9 x 7.3 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (900/2100 MHz), 4G LTE, GPRS, EDGE","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail",2016-03-27
1349,Refurbished Samsung Galaxy A3 (Gold),,,Android,Gold,1.50 GB,13 x 0.7 x 6.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSPA, WiFi 802.11 b/g/n","Video Calls, Single SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, eCompass, E-mail",2016-03-27
1350,iBall Andi 4H Tiger Plus (White),,,"Android, Kitkat",White,1 GB,13.3 x 1.1 x 7.1 cm,"GSM, 3G, GPRS, EDGE, WiFi 802.11 b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-03-27
1351,THL W200S Android 4.2 MTK6592W Octa Core 1.7GHz SmartPhone 5 inch 1GB 32GB,,,"Android, jellyBean, Android^jellyBean",,1 GB,16.1 x 8.4 x 0.9 cm,HSDPA,"Display: 5 Inch 720p IPS with Corning III Gorilla Glass, Processor: 1.7 GHz MT6592 True Octa-Core with Mali-450 GPU, RAM: 1GB, Storage: 32GB and a microSD slot with support for another 32GB, Cellular: 2G - GSM 850/900/1800/1900 MHz and 3G - WCDMA 850/2100 MHz",2016-03-27
1352,Celkon Campus A125 (Black),,"6,174.00","Android, Jellybean",Black,1 GB,13.8 x 1 x 6.9 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, E-mail, Expandable Memory: 32GB",2016-03-27
1353,Lima Istyle 2 (Black),,,"Android, Gingerbread, Android^Gingerbread",Black,2 GB,,HSDPA,"Expandable Memory Upto 32GB, Dual SIM, GPS, Bluetooth, Music Player, Video Player, Motion Sensor",2016-03-27
1354,iBall Andi3.5KKE Winner (White & Grey),2.5 out of 5 stars,"2,399.00","Android, jellyBean, Android^jellyBean",White Grey,1 GB,24.9 x 14.9 x 8.9 cm,HSDPA,"Front Camera for Video Chatting, 3.2mp Enhanced Camera with LED Flash, FM Radio with FM Recording, Dual Sim Dual Standby, Wi-Fi 802.11 b/g/n",2016-03-27
1355,Lava Iris 406Q (Black),2.4 out of 5 stars,,"Android, Jellybean",Black,1 GB,12.4 x 1 x 6.5 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Ambient light sensor, G sensor, Accelerometer, E-mail, Expandable Memory: 32GB",2016-03-27
1356,"Asus Zenfone Go ZC500TG (Black, 8GB)",3.3 out of 5 stars,"7,499.00",Android,Black,2 GB,14.5 x 1 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (850MHz/900MHz/1900MHz/2100MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Sensors : Accelerometer/ E-Compass/ Proximity/ Ambient Light sensor, eCompass, E-mail, Expandable Memory: 64GB",2016-03-27
1357,VIDEOCON Z51 NOVA+ GREY/SILVER,,,Android,,1 GB,,HSDPA,ANDROID,2016-03-27
1358,Asus Zenfone Go ZC451TG (Pink),3.2 out of 5 stars,"5,299.00",Android,Pink,,13.5 x 1 x 6.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/900/1900/2100 MHz), 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerator, eCompass, Proximity sensor, Ambient light sensor, E-mail",2016-03-27
1359,Panasonic Eluga L2 (Sand Grey),4.5 out of 5 stars,"6,799.00",Android,Sand Grey,1 GB,14.1 x 0.8 x 7.1 cm,"GSM, 3G, 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Ambient light sensor, E-mail, Expandable Memory: 32GB",2016-03-27
1360,Lava Iris 400s (Silver),,,"Android, Jellybean",Silver,512 MB,12.5 x 1 x 6.4 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, E-mail",2016-03-27
1361,"Asus Zenfone 2 ZE551ML (Silver, 16 GB )",,,Android,Glacier Grey,4 GB,15.3 x 1.1 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), LTE, GPRS, EDGE, WiFi 802.11 ac","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, eCompass, Gyroscope, Proximity sensor, Ambient light sensor, E-mail",2016-03-27
1362,HTC Desire 210 (White),3.3 out of 5 stars,"9,900.00","Android, Jellybean",White,512 MB,12.6 x 1.1 x 6.5 cm,"GSM, (900/1800/1900 MHz), UMTS, 3G, (2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, GPS, Accelerometer, E-mail, Dual SIM, Expandable Memory: 32GB",2016-03-27
1363,Samsung Galaxy J1 Ace SM-J110 (Black),3.3 out of 5 stars,"6,250.00",Android,Black,512 MB,13 x 1 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), 3G, UMTS, (2100/900 MHz), WiFi 802.11 b/g/n","Dual SIM, GPS, Music Player, Video Player, Accelerometer, Proximity sensor, E-mail",2016-03-27
1364,INTEX AQUA SENCE 5.0 (WHITE),,"4,368.00",Android,WHITE,,16.8 x 9.8 x 5.2 cm,,"12.7cm (5) qHD, IPS DISPLAY, 1.2 GHz quad core procssor, 8GB ROM , 512MB RAM,5MP REAL,VGA FRONT, 2000MAh Battery, ANDROID 4.4.2 KITKAT, 3G,BT, WI-FI HOTSPOT, HD PLAYBACK &REC , FRQUENCY BAND GSM 850/900/1800/1900 MAz, G-Sensor, EXT MEMORY 32GB",2016-03-27
1365,"Micromax Unite 3 Q372 (White, 8GB)",4 out of 5 stars,"5,489.00","Android, Lollipop",White,1 GB,13.9 x 0.9 x 7.2 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, (900/2100 MHz), HSPA, 3G, WiFi 802.11/b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, Light sensor, Gravity sensor, Proximity sensor, E-mail, Expandable Memory: 32GB",2016-03-27
1366,Panasonic T40 (White),3.6 out of 5 stars,"6,199.00","Android, Kitkat",White,1 GB,12.6 x 0.9 x 6.3 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-03-27
1367,"Swipe Sonic EVDO(3G) (CDMA+GSM) 4""Inch Android 4.1 Jelly Bean Smartphone- Black",1 out of 5 stars,"3,999.00",android,Black,0.50 GB,19.9 x 9.1 x 5.7 cm,HSDPA,"Qualcomm Snapdragon Msm8625 Processor, Dual sim (Gsm+CDMA), 512 MB Ram & 4GB Rom, Wifi, EVDO",2016-03-27
1368,Zopo Speed 7 Plus ZP952 (White),2.8 out of 5 stars,"15,999.00",Android,White,3 GB,15.7 x 0.9 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (900/1900/2100 MHz), LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Light sensor, Accelerometer, Geomagnetic sensor, Hall sensor, E-mail",2016-03-27
1369,"Lava Iris Fuel F1 Mini (Black, 8GB)",4.1 out of 5 stars,,Android,Black,512 MB,12.6 x 1.1 x 6.3 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, E-mail, Expandable Memory: 32GB",2016-03-27
1370,Philips S308 (Black),3.9 out of 5 stars,,"Android, Jellybean",Black,512 MB,12.6 x 1 x 6.5 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, GPRS, EDGE, WiFi","Music Player, Video Player, GPS, Expandable Memory: 32GB",2016-03-27
1371,"ASUS Zenfone C ZC451CG, WHITE)",3.3 out of 5 stars,"6,752.00",Android,white,1 GB,14.6 x 7.8 x 4.8 cm,GSM,"1 GB RAM, 8 GB ROM Internal 8 GB, 5 MP Front Facing Camera Yes, 0.3 MP",2016-03-27
1372,HSL Y300 + [WHITE],,"3,333.00",android,WHITE,0.50 GB,0.9 x 6.4 x 12.6 cm,WCDMA,"3G; Intel Dual Core Processor, 4-Inch WVGA TFT LCD Screen;240 PPI, RAM : 512MB / ROM : 4GB - expandable up to 32 GB, Camera : Rear 3.2MP / Front VGA, 1,800 mAh Battery",2016-03-27
1373,"M-Horse Model Note-5 5"" 1.3 GHZ Quad Core High Performance 3G Dual SIM Smart Phone in White Colour",,,Android,Black,,13.4 x 1 x 6.7 cm,Ethernet,"Dual SIM, Android 4.4 kitkat, Screen Size 5'' Q HD 540x960 OPS Screen, RAM 512 MB & 4 GB ROM, 2000 Mah Battery",2016-03-27
1374,Gionee P5W (Blue),5 out of 5 stars,"6,840.00",Android,blue,,16.5 x 9.1 x 5.2 cm,2G,"Dual SIM, Primary Camera",2016-03-27
1375,Sony Xperia ZR C5502 (White),3.7 out of 5 stars,"26,963.00","Android, Jellybean",White,2 GB,13.1 x 1.1 x 6.7 cm,"GSM, (850/900/1800/1900 MHz), UMTS, (2100 MHz), EDGE, 3G, GPRS","Voice Calling, GPS, Music Player, Video Player, FM Radio, Proximity sensor, eCompass, Accelerometer, Gyroscope, Magnetometer, Ambient light sensor, E-mail, Expandable Memory: 32GB",2016-03-27
1376,"Gionee Marathon M4 (White, 16GB)",3.9 out of 5 stars,,Android,White,2 GB,14.5 x 1 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), 3G, (1900/900/2100 MHz), 4G, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, G sensor, eCompass, Light sensor, Magnetic sensor, Motion sensor, E-mail",2016-03-27
1377,"OnePlus X (Champagne, 16GB)",4 out of 5 stars,"16,999.00",Android,Champagne,3 GB,14 x 0.7 x 6.9 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, 4G LTE, WiFi 2.4GHz b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Gyroscope, Proximity sensor, Ambient light sensor, HALL sensor, E-mail",2016-03-27
1378,"Asus Zenfone 2 ZE551ML-Gold(2.3 GHz , 4 GB RAM, , 32 GB Internal)",5 out of 5 stars,"19,999.00",android,gold,4 GB,16.4 x 8.6 x 6.2 cm,WiFi,"Camera, Radio, Internet, E-Mail, music player",2016-03-27
1379,"Asus Zenfone Selfie ZD551KL-6J205WW (Silver, 32GB)",5 out of 5 stars,"18,863.00",Android,Silver,2 GB,15.7 x 1.1 x 7.7 cm,"GSM, 3G, WCDMA, (850/900/1900/2100 MHz), LTE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerator, G sensor, eCompass, Gyroscope, Proximity sensor, Ambient light sensor, Hall sensor, E-mail",2016-03-27
1380,Micromax Fire A093 (Black-Gold),3.7 out of 5 stars,,"Android, Kitkat",Multi-colored,512 MB,18.2 x 14.2 x 3.8 cm,"GSM, WiFi","Music Player, Video Player, E-mail, GPS, FM Radio, Expandable Memory: 32GB",2016-03-27
1381,"Samsung Galaxy Note 3 SM-N9000 (Jet Black, 32GB)",3.7 out of 5 stars,,"Android, Jellybean",Jet Black,3 GB,15.1 x 0.8 x 7.9 cm,"GSM, (850/900/1800/1900 MHz), HSPA+, (850/900/1900/2100 MHz), GPRS, EDGE, WiFi, 3G","Music Player, Video Player, Accelerometer, Geomagnetic sensor, Gyro sensor, RGB light, Barometer, Proximity sensor, Gesture, Temperature and Humidity sensor, Hall sensor, E-mail, GPS, Expandable Memory: 64GB",2016-03-27
1382,LG Optimus P 715 (Black),4.7 out of 5 stars,,"Android, Jellybean",Black,768 MB,6.7 x 1 x 12.2 cm,"GSM, (850/900/1800/1900/2100 MHz), GPRS, EDGE, 3G, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Accelerometer sensor, E-mail, Expandable Memory: 32GB",2016-03-27
1383,"Samsung Galaxy E7 (Black, 16GB)",4.2 out of 5 stars,,"Android, Kitkat",Black,2 GB,15.1 x 0.7 x 7.7 cm,"GSM, HSPA, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, Accelerometer, Proximity sensor, E-mail, Expandable Memory: 64GB",2016-03-27
1384,Samsung Galaxy S5 (Copper Gold),4 out of 5 stars,"29,840.00","Android, Kitkat",Copper Gold,2 GB,12.7 x 12.7 x 12.7 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (900/1900/2100 MHz), WiFi","Music Player, Video Player, Accelerometer, Gyro sensor, Proximity sensor, Compass, Barometer sensor, Hall sensor, RGB ambient light sensor, Gesture sensor, Fingerprint sensor, Heart rate sensor, E-mail, Expandable Memory: 128GB",2016-03-27
1385,HTC Desire 326G (Black Onyx),3 out of 5 stars,"8,990.00","Android, Kitkat",Black Onyx,1 GB,14 x 1 x 7 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (850/900/2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, Ambient light sensor, Proximity sensor, Accelerometer, Expandable Memory: 32GB",2016-03-27
1386,Intex Aqua Star II (Blue),,"5,499.00",Android,,1 GB,18 x 15.5 x 3.6 cm,GSM,"RAM:	1 GB / Dual SIM Dual Standby, Expandable Storage:	MicroSD upto 32 GB, Android OS v4.4 (Kitkat) / Processor:	Quad-Core 1.2 GHz Spreadtrum SC7731",2016-03-27
1387,"HYUNDAI HY-PRO5043 5"" 1.3 Quad Core High Performance 3G Dual SIM Smart Phone-Black",,,Android,White,,12 x 1 x 6 cm,Ethernet,"Dual SIM, Android 4.4 kitkat, Screen Size 5'' HDLCD, RAM 1 GB 4GB ROM, 2000 Mah Battery",2016-03-27
1388,Salora Njoy Slim X E7 (White),3 out of 5 stars,"3,499.00","Android, Kitkat",White,512 MB,16.5 x 5.7 x 9.2 cm,"GSM, 3G, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-03-27
1389,LG H422 SPIRIT GOLD,1 out of 5 stars,,,,,15.2 x 8.2 x 5.4 cm,,,2016-03-27
1390,"LG G3 Stylus (Titan Black, 8GB)",3.7 out of 5 stars,"15,990.00","Android, Kitkat",Titan Black,1 GB,14.9 x 1 x 7.6 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-03-27
1391,Maxx Ax 5i Duo | 4 GB Internal | Camera 3.2 MP |,,"2,999.00",Android,,,,WiFi,"Memory 512 MB RAM, Internal 4 GB, OS Android vv4.1.2, Resolution VGA, 480 x 854 Pixels, Warranty Summary 1 Year Manufcturer Warranty",2016-03-27
1392,Spice Xlife Mi-404 (Champagne),,,Android,Champagne,256 MB,12.5 x 1.1 x 6.3 cm,"GSM, 3G, GPRS, EDGE, WiFi","Dual SIM, Music Player, Video Player, FM Radio, G sensor, E-mail",2016-03-27
1393,"Asus Zenfone 2 Laser ZE550KL-1A121IN (Black, 16GB)",4.2 out of 5 stars,"13,990.00",Android,Black,2 GB,14.4 x 1.1 x 7.2 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (850/900/1900/2100 MHz), 4G, LTE, GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, Music Player, Video Player, FM Radio, G sensor, eCompass, Gyroscope, Proximity sensor, Light sensor, Hall sensor, E-mail",2016-03-27
1394,OptimaSmart OPS-35D Android with 3.5,,"2,899.00",android,Blue,256 MB,15.2 x 9.4 x 6.1 cm,HSDPA,"Camera-Rear 2MP with Flash,Front-0.3MP, RAM+ROM (256MB+2GB)Memory Expandable upto 32GB, GSM PHONE, Connectivity- Wi-Fi / Bluetooth, G-Sensor, 3D games, 1.2GHz Dual Core Processor",2016-03-27
1395,Zopo Speed 7 ZP951 (Black ),4.5 out of 5 stars,,Android,Black,3072 MB,14.6 x 0.9 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (900/1900/2100 MHz), LTE, WiFi 802.11ac/a/b/g/n/ac","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, eCompass, Proximity sensor",2016-03-27
1396,Karbonn Alfa A104 Android Mobile Phone with 2.8 inch screen (White),2.5 out of 5 stars,"1,899.00",android,white,,13.2 x 8.4 x 5.6 cm,Bluetooth,"Display Size : 2.8 Inch, Processor : 1 GHz Single Core Processor, Operating System : Android 4.2.2 Jellybean, Camera : 2 MP Rear with LED Flash, VGA Front Camera, 256 MB ROM + 128 MB RAM, Battery : 1100 mAh, Expandable Memory Up to 32 GB, G Sensor, Bluetooth, Wi-Fi, FM and 3.5 mm Audio jack Connectivity",2016-03-27
1397,Intex Aqua R3 Plus (Grey),1.8 out of 5 stars,"1,999.00",Android,Grey,,11.6 x 1 x 6.2 cm,"GSM, (900/1800 MHz), EDGE, GPRS, WiFi","Dual SIM, Music Player, Video Player, FM Radio, Gravity sensor, E-mail",2016-03-27
1398,Forme Y11 Blue,1 out of 5 stars,"2,199.00",,,,6.1 x 11.7 x 1.3 cm,,,2016-03-27
1399,"Rage Supremo 4.5 Android Kitkat(4.4.2),Quad core1.2 Ghz and1GB RAM(Grey)",,"4,699.00","Kitkat, Android",Grey,,13.8 x 6.9 x 1 cm,,"Bluetooth Tethering, Touchscreen, MP3, USB, Primary Camera, Radio, GPS",2016-03-27
1400,Karbonn A92 Plus (Black-Silver),5 out of 5 stars,,Android,Black-Silver,256 MB,12.5 x 1 x 6.4 cm,"GSM, 3G, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, E-mail",2016-03-27
1401,Refurbished Samsung Galaxy Grand Prime 4G SM-G531F (White),,,Android,White,,14.5 x 0.9 x 7.2 cm,"GSM, (850/900/1800/1900 MHz), 3G, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Geo-magnetic sensor, E-mail",2016-03-27
1402,"Asus Zenfone 2 ZE551ML (Silver, 32GB)",2.9 out of 5 stars,"19,980.00",Android,Silver,4 GB,15.3 x 1.1 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, eCompass, Gyroscope sensor, Proximity sensor, Ambient light sensor, E-mail, Expandable Memory: 128GB",2016-03-27
1403,Hitech Xplay 201i (Silver),,,"Lollipop, Android",Silver,,11.2 x 1.4 x 4.7 cm,"GSM, (1900/1800/850/900 MHz)",Dual SIM,2016-03-27
1404,"M-Horse 5"" screen 1.3 Quad Core High Performance Dual SIM Smart Phone (Black ) A9",,,Android,Black,,13.4 x 1 x 6.7 cm,Ethernet,"8 MPX Auto Flash Primary & 2Mpx Front Selfie Camera, Android 4.4 kitkat, Screen Size 5'' Q HD 540x960 OPS Screen, RAM 1 GB ROM 4GB, 2000 Mah Battery",2016-03-27
1405,"Asus Zenfone 2 Laser 5.5 ZE550KL(Black, 3 GB RAM, 16 GB)",4.6 out of 5 stars,,Android,BLACK,,15.2 x 1.1 x 7.7 cm,4G LTE,"Android 5.0 (Lollipop), 3GB LPDDR3 RAM, Dual Sim, LTE + LTE, Accelerometer, eCompass, Proximity Sensor, Ambient Light Sensor, Hall Sensor, 10 Finger Capacitive Touchscreen with Anti-fingerprint Technology, IPS Display, Corning Gorilla 4 Glass, 178 Degree View Angle",2016-03-27
1406,"Intex Aqua Power Plus (White-Champagne, 16GB)",3.2 out of 5 stars,,"Android, Lollipop",White Champagne,2 GB,14.7 x 0.9 x 7.2 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-03-27
1407,Lenovo A1000 (Black),3.5 out of 5 stars,"3,985.00",Android,Black,,12.5 x 1.1 x 6.4 cm,"GSM, WCDMA, 3G, GPRS, EDGE, HSPA+, WiFi 802.11 b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, E-mail",2016-03-27
1408,"Asus Zenfone 2 ZE551ML-6G328WW (Gold, 2GB RAM, 16GB)",2.8 out of 5 stars,"13,999.00",Android,Gold,,15.3 x 1.1 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (850/900/1900/2100 MHz), 4G, LTE, GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, Music Player, Video Player, FM Radio, G sensor, eCompass, Gyroscope, Proximity sensor, Light sensor, Hall sensor, E-mail",2016-03-27
1409,Sansui U40 Black Silver,3 out of 5 stars,,android,Black Silver,256 MB,18 x 13.5 x 3.8 cm,WCDMA,"Expandable Memory Upto 32GB, Dual SIM capabilities with superior connectivity.",2016-03-27
1410,Huawei Ascend Y511 (Black),3.4 out of 5 stars,,Android,Black,512 MB,13.3 x 1.1 x 6.7 cm,"GSM, EDGE, (850/900/1800/1900 MHz), UMTS, 3G, (900/2100 MHz), WiFi","GPS, Music Player, Video Player, Accelerometer, Proximity sensor, Ambient light sensor, E-mail",2016-03-27
1411,SANSUI  U42  BLACK BLACK,2.8 out of 5 stars,,android,black,,19 x 14 x 4.1 cm,WiFi,"Android 4.4.2 (Kit Kat), Practically unlimited Phonebook & SMS memory, 3.2 MP Rear Camera VGA Front Camera, Dual SIM, Dual Standby, 512 MB RAM 4 GB ROM",2016-03-27
1412,"Panasonic P55 Novo (Smoke Grey, 1GB)",4.1 out of 5 stars,"7,130.00",Android,Smoke Grey,1 GB,14.8 x 0.8 x 7.4 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz), WiFi 802.11b/g/n","Dual SIM, GPS, Music Player, Video Player, Light sensor, Proximity sensor, IR Blaster, Accelerometer, E-mail, Expandable Memory: 32GB",2016-03-27
1413,iBall Andi 3.5V Grabit2 | 2 MP Rear Camera with LED Flash | 16 GB External |,1 out of 5 stars,"2,400.00",android,,256 MB,16.8 x 10.4 x 5.8 cm,GSM,"512MB built in storage 16GB External Micro SD Card Support, Android 4.2 Jelly bean, EDGE / GPRS / GSM - 900/1800 MHz, Dual SIM Dual Standby, FM Radio with FM Recording",2016-03-27
1414,Videocon A53 (White),2.8 out of 5 stars,,"Android, jellyBean, Android^jellyBean",White,512 MB,153 x 78 x 9.9 cm,HSDPA,"Packed with stunning features, the A53 easily rivals any phablet in the market. A large 5.3 inch qHD screen and life-like resolution means your favorite games just got better! With 8MP & 2MP cameras to boot, there's nothing you can't do with the A53., Android 4.1 (Jelly Bean), qHD Capacitive Multi Touch Screen",2016-03-27
1415,"Micromax Canvas HD Plus A190 (4GB, White)",,"7,199.00",Android,White,1 GB,21.3 x 4.5 x 19.3 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), GPRS, WiFi","Video Calls, Dual SIM, Music Player, Video Player, FM Radio, E-mail",2016-03-27
