SerialN,Name,Ratings,Price,OS,Colour,RAM,Product Dimensions,Connectivity technologies,Special features,Date
355,,3.2 out of 5 stars,17290,"Android, Lollipop",White,2 GB,14.6 x 0.7 x 7.3 cm,"GSM, 3G, UMTS, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, E-mail, Expandable Memory: 128GB",2016-04-03
356,,3.1 out of 5 stars,6989,Android,Black,1 GB,11.3 x 0.9 x 6.4 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz), GPRS, EDGE, WiFi","Dual SIM, Music Player, Video Player, E-mail",2016-04-03
357,,4.1 out of 5 stars,35499,Android,brown,3 GB,16.2 x 8.8 x 5 cm,4G LTE,"Dual Sim Option, 4G, 3G, 2G Network Compatible, Premium Genuine Leather Back cover, Extra back cover free in the box",2016-04-03
358,,4 out of 5 stars,,"Android, Kitkat",Black,1 GB,14.3 x 0.9 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Light sensor, Accelerometer, Hall sensor, E-mail, Expandable Memory: 32GB",2016-04-03
359,,4.1 out of 5 stars,9500,"Android, Android 5.1",Black,,16.2 x 9.4 x 5.8 cm,4G LTE,"Design and Display, Fabricated with optical coating and fiber glass, Connectivity options like GPS, Bluetooth and WiFi., 8 MP Main Camera and 5 MP Front Camera, Beautify 3.0 and Filters that make each selfies perfect, 2420 mAh is the battery capacity, 5.0 inch Shining Mirror Surface, Micro-arc Frame Feels Just Right, Photosensitive area of up to 1/4 inch, a wide F/2.0 aperture which allows",2016-04-03
360,,4.3 out of 5 stars,,Android,Blue,1 GB,15 x 8.4 x 4.8 cm,HSDPA,"The latest smartphone with Quad core, 1300 MHz, ARM Cortex-A7 processor,1024 MB RAM,4 GB Built in support and  32 GB stogare expansion., Android kitkat (4.4.4) OS, 4.5  inches IPS LCD display,480 x 854 pixels resolution., 5 megapixels Front camera with LED flash and  Autofocus, Touch to focus, Face detection, Geo tagging features,2 megapixels rear camera, 1700 mAh battery capacity,8.00 hours talktime and 6.7 days (160 hours) Stand-by time., Box includes: Mobile Handset, Battery,Charger,USB cable,Hands Free,User manual,Warrenty card and 1 Screen Guard",2016-04-03
361,,,,Android,goldq,,14.7 x 1 x 6.5 cm,3G,"8GB Built-In Memory with Card Slot expandable up to 32GB, 5 MP Back Camera With Flash & 1.3 Front Camera, 5.0 inches FWVGA Screen with resolution 854 x 480 pixels, Dual Sim GSM+WCDMA 3G, Supports WhatsApp, Facebook and Twitter, Plastic Elegnat Box",2016-04-03
362,,2.7 out of 5 stars,,Android,White,,13.4 x 1 x 6.7 cm,WiFi,"Dual SIM, Android 4.4 kitkat, Screen Size 4.5'' Q HD 540x960 OPS Screen, RAM 1 GB, 8 Mp Primary Camera",2016-04-03
363,,4.5 out of 5 stars,,Android,,,,,"Bluetooth Tethering, Touchscreen, Dual SIM, Primary Camera, GPS, Wifi",2016-04-03
364,,3.9 out of 5 stars,,"Android, Kitkat",White,1 GB,14.5 x 0.9 x 7.2 cm,"GSM, (850/900/1800/1900 MHz), HSPA+, 3G, (850/900/1900/2100 MHz), GPRS, EDGE, WiFi b/g/n 2.4GHz","Video Calls, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Geomagnetic sensor, E-mail, Expandable Memory: 64GB",2016-04-03
365,,1 out of 5 stars,,Android,Black,1 GB,13.7 x 1.1 x 6.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, UMTS, (850/900/1900/2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail",2016-04-03
366,,,3100,android,Black,0.50 MB,20 x 10 x 5 cm,HSDPA,"1300mAh battery, 1.3 GHz Dual Core processor, 3 Mega Pixel Camera with powerful flash light, supports 32GB expandable memory, Dual SIM Android Phone",2016-04-03
367,,3.3 out of 5 stars,9390,"Android, Jellybean",Pearl White,,14 x 1 x 7.2 cm,"GSM, (900/1800/1900 MHz), HSDPA, 3G, (900/2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, GPS, Accelerometer, E-mail, Dual SIM",2016-04-03
368,,3.7 out of 5 stars,,"Android, Jellybean",White,512 MB,12.6 x 0.9 x 6.4 cm,"GSM, 3G, WiFi","Dual SIM, GPS, Music Player, FM Radio, Proximity sensor, Accelerometer, E-mail, Expandable Memory: 32GB",2016-04-03
369,,3.8 out of 5 stars,,"Android, Kitkat",Champagne Gold,2 GB,16.7 x 1 x 8.4 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (850/900/1900/2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, GPS, eCompass, Gyroscope sensor, Proximity sensor, E-mail, Dual SIM, Expandable Memory: 64GB",2016-04-03
370,,,,"Android, jellyBean, Android^jellyBean",Pink,512 MB,,HSDPA,"Expandable Memory Upto 32GB, Dual SIM, GPS, Music Player, Video Player, Accelerometer, Proximity sensor, Gyro sensor, Compass, E-mail",2016-04-03
371,,,4850,Android,Dark Grey,1 GB,14.5 x 1 x 7.2 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, E-mail",2016-04-03
372,,4 out of 5 stars,8499,"Android, Kitkat",White,1 GB,18.4 x 11 x 6.2 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (2100 MHz), WiFi","Music Player, Video Player, GPS, Proximity sensor, Accelerometer, Ambient light sensor, E-mail, Dual SIM",2016-04-03
373,,3.5 out of 5 stars,25990,Android,Midnight Black,2 GB,15.8 x 0.6 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), 4G LTE, GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Light sensor, Fingerprint sensor, Geomagnetic sensor, E-mail, Expandable Memory: 128GB",2016-04-03
374,,3.7 out of 5 stars,,Android,Black,512 MB,14 x 9.2 x 4.1 cm,"GSM: Yes, 3G/WCDMA: Yes","Dual SIM, Music Player, Video Player, E-mail",2016-04-03
375,,2.5 out of 5 stars,49999,Android,Grey,,15 x 0.9 x 7.8 cm,"GSM, EDGE, 4G LTE","Single SIM, GPS, Music Player, Video Player, Accelerometer, Ambient light sensor, Gyroscope, Hall effect sensor, Infrared sensor, Magnetometer, Proximity sensor, E-mail",2016-04-03
376,,2.6 out of 5 stars,,Android,Grey,512 MB,14.4 x 0.9 x 7.3 cm,"GSM, 3G, WiFi","Video Calls, Dual SIM, Music Player, Video Player, FM Radio, G sensor, Expandable Memory: 32GB",2016-04-03
377,,1 out of 5 stars,3290,android,Black,0.50 MB,6.4 x 1.1 x 12.1 cm,WCDMA,"Dual Sim, 4 Inch, IPS WVGA Capacitive touchscreen, 4GB(1.76 GB user available), 512 MB RAM, Expandable up to 32 GB, Android OS,vs 4.4.2 (Kitkat),1.2 GHZ Dual core",2016-04-03
378,,3.8 out of 5 stars,,"Android, Kitkat",Blue,2 GB,15.8 x 0.8 x 7.9 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (900/2100 MHz), LTE, (1900/2300/2500/2600 MHz), GPRS, EDGE, WiFi 802.11 a/b/g/n","Video Calls, Single SIM, GPS, Music Player, Video Player, Accelerometer, Proximity sensor, eCompass, E-mail",2016-04-03
379,,3.4 out of 5 stars,8800,android,White,1 GB,14 x 7 x 1 cm,GSM,"Camera, Radio, Internet, E-Mail, music player",2016-04-03
380,,3.8 out of 5 stars,14399,,,,18 x 15.2 x 3.6 cm,,,2016-04-03
381,,3.7 out of 5 stars,,"Android, Kitkat",White,1 GB,14 x 1 x 7.2 cm,"GSM, (900/1800/1900 MHz), HSDPA, 3G, (900/2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, E-mail, Expandable Memory: 32GB",2016-04-03
382,,,20713,,,,17.8 x 15 x 3.4 cm,,,2016-04-03
383,,4.1 out of 5 stars,5225,Android,Magnetic Black,1 GB,13.2 x 0.9 x 6.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (900/2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G-sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
384,,4.1 out of 5 stars,,Android,White,,15.2 x 0.9 x 7.7 cm,"GSM, (900/1800/1900 MHz), WCDMA, (900/2100 MHz), WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, Gyro sensor, eCompass, Finger print sensor, E-mail",2016-04-03
385,,,,"Android, jellyBean, Android^jellyBean",White,512 MB,,HSDPA,"Expandable Memory Upto 32GB, Dual SIM, GPS, Bluetooth, Music Player, Video Player, Motion Sensor",2016-04-03
386,,1.5 out of 5 stars,6999,Android,Coffee,,14.1 x 0.9 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (850/900/2100 MHz), 4G LTE","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Light sensor, Proximity sensor, E-mail",2016-04-03
387,,4.2 out of 5 stars,4399,Android,Blue-Gold,512 MB,14.6 x 1 x 7.4 cm,"GSM, 3G, GPRS, EDGE, WiFi","Dual SIM, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-03
388,,3.6 out of 5 stars,8850,Android,White,1 GB,14.5 x 0.9 x 7.2 cm,"GSM, (850/900/1800/1900 MHz), 3G, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Geomagnetic sensor, E-mail, Expandable Memory: 64GB",2016-04-03
389,,5 out of 5 stars,6999,Android,Black,,14.5 x 1 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (850/900/1900/2100 MHz), GPRS, EDGE, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, eCompass, Proximity sensor, Ambient light sensor, E-mail",2016-04-03
390,,3.9 out of 5 stars,5062,Android,Black,512 MB,12.9 x 1.1 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio, GPS, Digital Compass, G sensor, Light sensor, Proximity sensor, eCompass, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-03
391,,,3593,"Android, KitKat, Android^KitKat",Gold,0.50 GB,17.7 x 10.7 x 5.6 cm,HSDPA,"Expandable Memory Upto 32GB, E-Mail, Music Player, Video Player",2016-04-03
392,,3.8 out of 5 stars,16990,"Android, Kitkat",Mint,1 GB,15.6 x 0.8 x 7.9 cm,"GSM, GPRS, EDGE, UMTS, WiFi","Music Player, Video Player, GPS, Expandable Memory: 32GB",2016-04-03
393,,3.2 out of 5 stars,,"Android, Jellybean",Black,1 GB,14.5 x 0.9 x 7.2 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G-sensor, Proximity sensor, Light sensor, Magnetic sensor, E-mail",2016-04-03
394,,4 out of 5 stars,,"Android, Jellybean",White,1.5 GB,14.7 x 0.9 x 7.5 cm,"GSM, (850/900/1800/1900 MHz), HSDPA, 3G, GPRS, EDGE, WiFi","Dual SIM, GPS, Music Player, Video Player, Accelerometer, Proximity sensor, Gyro sensor, Compass, E-mail, Expandable Memory: 64GB",2016-04-03
395,,4 out of 5 stars,,"Android, Gingerbread",White,256 MB,11.7 x 1.2 x 6.3 cm,"GSM, (900/1800 MHz), GPRS, EDGE","Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-03
396,,3.5 out of 5 stars,5800,Android,Black,512 MB,9.7 x 2.9 x 5.9 cm,HSDPA,"5 MP Primary Camera, 4.3-inch Touchscreen, Android (KitKat) OS, 1.3 GHz Dual Core Processor, Dual SIM (GSM + GSM)",2016-04-03
397,,2.7 out of 5 stars,4499,"Android, Kitkat",Blue,1 GB,17 x 5.6 x 10.2 cm,"GSM, 3G, WiFi","Video Calls, Dual SIM, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
398,,3.7 out of 5 stars,,"Android, Jellybean",Deep Black,,13.7 x 0.8 x 7 cm,"GSM, (850/900/1800/1900 MHz), GPRS, EDGE, 3G, HSPA, (850/900/1900/2100 MHz)","Video Calls, GPS, Music Player, Video Player, Accelerometer sensor, Geomagnetic sensor, Gyro sensor, Light sensor, Pressure sensor, Proximity sensor, Gesture sensor, E-mail",2016-04-03
399,,3 out of 5 stars,,"Android, Jellybean",Black-Silver,256 MB,16.2 x 9.6 x 5.2 cm,"GSM, GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio, G sensor, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-03
400,,,,"Android, Jellybean",White,1 GB,13.7 x 0.9 x 7 cm,"GSM, (850/ 900/1800/1900 MHz), WCDMA, HSPA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio, Video Calls, GPS, Light sensor, Magnetic sensor, Proximity sensor, Orientation sensor, Accelerometer sensor, Sound sensor, Compass support, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-03
401,,3.3 out of 5 stars,40900,"Android, Lollipop",Gold,3 GB,14.2 x 0.7 x 7 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 a/b/g/n/ac","Video Calls, Single SIM, GPS, Music Player, Video Player, Accelerometer, Gyro sensor, Proximity sensor, eCompass, Barometer, Heart rate sensor, SPO2 sensor, E-mail",2016-04-03
402,,4.2 out of 5 stars,30899,"Android, Kitkat",Black,3 GB,14.6 x 0.9 x 7.5 cm,"GSM, EDGE, 3G, WiFi","GPS, Music Player, Video Player, FM Radio, Expandable Memory: 128GB",2016-04-03
403,,2.8 out of 5 stars,,Android,white,0.50 GB,12.2 x 6.4 x 1.2 cm,HSDPA,"Qualcomm Snapdragon MSM8625 Processor, Dual gsm + cdma Sim, Android 4.1 Jelly Bean smartphone, 4 GB rom & 512 mb Ram & 32 GB Expandable, 4 Inch WVGA screen",2016-04-03
404,,4.1 out of 5 stars,26490,"Android, Kitkat",Silk White,3 GB,15.6 x 9.4 x 6.4 cm,"GSM, EDGE, 3G, WiFi","GPS, Music Player, Video Player, FM Radio, Expandable Memory: 128GB",2016-04-03
405,,3 out of 5 stars,,"Android, Jellybean",Black,256 MB,16.6 x 9.2 x 5.2 cm,"GSM, (900/1800 MHz), GPRS, 3G, WiFi","Music Player, Video Player, FM Radio, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-03
406,,3.8 out of 5 stars,59990,android,Gold,,14.3 x 7.1 x 0.7 cm,Edge,"5.1 inches (~70.7% screen-to-body ratio), Super AMOLED capacitive touchscreen, 16M colors, 1440 x 2560 pixels (~577 ppi pixel density), Quad-core 1.5 GHz Cortex-A53 & Quad-core 2.1 GHz Cortex-A57, 16 MP, 2988 x 5312 pixels, optical image stabilization, autofocus, LED flash",2016-04-03
407,,4 out of 5 stars,9999,Android,Black,1 GB,14.2 x 7.2 x 1.2 cm,"GSM, (850/900/1800 MHz), UMTS/HSPA+, 4G, (850/900/1900/2100 MHz), GPRS, EDGE, WiFi","Dual SIM, Micro SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer (2), Ambient Light Sensor, Proximity, Sensor Hub, E-mail",2016-04-03
408,,3.4 out of 5 stars,22090,Android,Blue,2 GB,15.8 x 0.8 x 7.8 cm,"GSM, (850/900/1800/1900 MHz), CDMA, 3G, HSDPA, (850/900/1900/2100 MHz), 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 128GB",2016-04-03
409,,,,Android,Gold,512 MB,14.5 x 7.5 x 0.8 cm,3G,"Android 4.4.2 KitKat OS, 1.3 GHz Quad Core Processor, 3G With Wifi, 8 MP Primary Camera, 3.2 MP Secondary Camera",2016-04-03
410,,3.7 out of 5 stars,6999,"Android, Kitkat",Black,1 GB,11.5 x 0.8 x 7.5 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (850/900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, Proximity sensor, Light sensor, Accelerometer, Magnetometer, E-mail, Expandable Memory: 32GB",2016-04-03
411,,2 out of 5 stars,5644,Android,White,,14.4 x 0.9 x 7.3 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (900/2100 MHz), HSPA, HSPA+, GPRS, EDGE, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Light sensor, Proximity sensor, E-mail",2016-04-03
412,,3.8 out of 5 stars,,"Android, Jellybean",Silver,1 GB,13.8 x 0.9 x 7 cm,HSDPA,"Dual SIM, Expandable Memory: 32GB",2016-04-03
413,,,1099,Android,Black,,,,"Media Music Player, Video Player, Image Viewer, Wireless FM Radio, ScreenScreen Size 4.5cm(1.8), 1000 mAh li-ion Battery",2016-04-03
414,,3.5 out of 5 stars,,"Android, Kitkat",Silk White,2 GB,15.6 x 9.8 x 6.4 cm,"GSM, EDGE, 3G, WiFi","GPS, Music Player, Video Player, FM Radio, Expandable Memory: 128GB",2016-04-03
415,,5 out of 5 stars,3599,android,Grey,0.50 MB,6.4 x 1.1 x 12.1 cm,WCDMA,"Expandable Memory Upto 32GB, Dual Sim, Charger/ Handsfree/ Battery/USB cable, GSM PHONE",2016-04-03
416,,1 out of 5 stars,,Android,Champagne,512 MB,12.5 x 1 x 6.5 cm,"GSM, (800/850/900/1800 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail",2016-04-03
417,,3.9 out of 5 stars,7999,Android,Black,2 GB,15.3 x 0.8 x 7.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, UMTS, (2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
418,,4.3 out of 5 stars,10545,Android,Sky Blue,8 GB,14.1 x 0.8 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), GPRS, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Motion sensor, Light sensor, E-mail",2016-04-03
419,,,2331,"Android, Ice Cream Sandwich, Android^Ice Cream Sandwich",White,256 MB,15.6 x 10.6 x 5.7 cm,HSDPA,"Expandable Memory Upto 32GB, E-Mail, Music Player, Video Player",2016-04-03
420,,,3999,Android,Iron Grey,,11.2 x 1.4 x 4.7 cm,"GSM, (1900/1800/850/900 MHz)",Dual SIM,2016-04-03
421,,3.8 out of 5 stars,2699,Android,White,256 MB,1 x 6.3 x 12.6 cm,HSDPA,"4-Inch TFT FWVGA LCD Display, 1.2GHz Dual Core Processor, Android KitKat, 1700 mAh Battery, Expandable up to 32 GB",2016-04-03
422,,,25990,Android,Black,,15.8 x 0.6 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 a/b/g/n/ac","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Light sensor, Fingerprint sensor, Geomagnetic sensor, E-mail",2016-04-03
423,,4.9 out of 5 stars,8060,Android,White-Champagne,2 GB,14 x 0.8 x 7.2 cm,"GSM, 3G, HSDPA, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
424,,5 out of 5 stars,,Android,Space Grey,1 GB,7.3 x 4.8 x 0.8 cm,HSDPA,"ROM:8GB & RAM: 1GB, Dual Sim, 1.3 Ghz Quad Core, OGS IPS QHD Screen, FULL HD Recording",2016-04-03
425,,2 out of 5 stars,2349,Android,black,,10 x 5 x 5 cm,,"Bluetooth Tethering, Dual SIM, Primary Camera, Radio, Wifi",2016-04-03
426,,4.3 out of 5 stars,19499,Android,gold,,19 x 18 x 3.8 cm,4G LTE,"Primary Camera 13 MP,Secondary Camera 5 MP, DISPLAY 13.97CM(5.5) HD SUPER AMOLED, RAM - 3GB, ROM -32GB, EXP- 128GB, OS - ANDROID 5.1, LOLLIPOP, CPU -OCTA CORE 1.3 GHZ, SIM- DUAL SIM, BATTERY- 3150mah, NETWORK- 2G/3G/4G(VOLTE ENABLED, WI-FI 802.11B/G/N, OTHER FEATURE- OTG, KIDS HOME,MOOD CARD",2016-04-03
427,,3.7 out of 5 stars,4785,"Android, Jellybean",Black,512 MB,12.6 x 0.9 x 6.4 cm,"GSM, 3G, WiFi","Dual SIM, GPS, Music Player, FM Radio, Proximity sensor, Accelerometer, E-mail, Expandable Memory: 32GB",2016-04-03
428,,,8260,Android,yellow,,6.6 x 0.8 x 13.3 cm,4G LTE,"Video Playback, Dual SIM, Primary Camera, LED Flash",2016-04-03
429,,3.4 out of 5 stars,5299,Android,Black,,13.5 x 1 x 6.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/900/1900/2100 MHz), 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerator, eCompass, Proximity sensor, Ambient light sensor, E-mail",2016-04-03
430,,3.5 out of 5 stars,8399,Android,Silver,2 GB,14.5 x 0.9 x 7.3 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Light sensor, Air shuffel sensor, E-mail, Expandable Memory: 32GB",2016-04-03
431,,,,Android,White,1 GB,14.5 x 7.2 x 0.8 cm,3G,"Android 4.4.2 KitKat OS, 1.4 GHz Quad Core Processor, 3G With Wifi, 8 MP Primary Camera, 2 MP Secondary Camera",2016-04-03
432,,2.9 out of 5 stars,8599,"Android, Kitkat",Blue,2 GB,18.6 x 3 x 17.2 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (900/2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Light sensor, Gravity sensor, Proximity sensor, E-mail, Expandable Memory: 32GB",2016-04-03
433,,2.3 out of 5 stars,,Android,Grey-Black,512 MB,12.5 x 1.1 x 6.5 cm,"GSM, 3G, WiFi","Video Calls, Dual SIM, Music Player, Video Player, FM Radio, Expandable Memory: 32GB",2016-04-03
434,,,8790,android,,,18.2 x 10.4 x 6.2 cm,,"12.70 cm FL display, 1.4ghz octa core processor ,  gb ram  8 gb internal, 21mbps/5.76 mbps     4000   mah battery, kitkat 4.4.2, 8 mp AF/ front 2.0 MP",2016-04-03
435,,3.9 out of 5 stars,14999,Android,White,3 GB,14.3 x 0.8 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, (850/900/1900/2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n, 4G Network: FDD Band1/3/5/7/8/20; TDD Band 40, 3G Network: 850 MHz / 900 MHz / 1900 MHz / 2100 MHz","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail",2016-04-03
436,,3.7 out of 5 stars,,"Android, Jellybean",White,,7.4 x 1.1 x 14.5 cm,"GSM, (850/900/1800/1900 MHz), GPRS, EDGE, 3G, (2100 MHz), WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravitation sensor, E-mail, Expandable Memory: 32GB",2016-04-03
437,,5 out of 5 stars,20900,"Lollipop, Android",Gunmetal Grey,2 GB,7.5 x 0.7 x 15.3 cm,4G LTE,"Camera, Radio, Internet, E-Mail, music player",2016-04-03
438,,3 out of 5 stars,6550,Android,black,,16.2 x 10 x 5.2 cm,,,2016-04-03
439,,2.5 out of 5 stars,12499,android,White,2 GB,,,"CPU : 1.7GHz Octa Core Processor, Battery:Li-ion 3000mAh, 5"" full HD(1080 X 1920) display",2016-04-03
440,,3.8 out of 5 stars,4999,"Android, Kitkat",Black-Silver,1 GB,13.3 x 1 x 6.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi 802.11b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail",2016-04-03
441,,2.3 out of 5 stars,,Android,Black,512 MB,12 x 0.6 x 6 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, (2100 MHz), 3G, EDGE, GPRS, WiFi","Music Player, Video Player, GPS",2016-04-03
442,,,3179,"Android, jellyBean, Android^jellyBean",Black,,16.5 x 10.5 x 4.9 cm,HSDPA,"E-Mail, Music Player, Video Player",2016-04-03
443,,3.4 out of 5 stars,,"Android, Kitkat",Black,,14 x 0.8 x 7.1 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (900/2100 MHz), HSPA+","Video Calls, Dual SIM, GPS, Music Player, Video Player, Accelerometer, Proximity sensor, Ambient light sensor, Hall effect sensor, E-mail",2016-04-03
444,,4 out of 5 stars,,"Android, Kitkat",White,2 GB,14 x 0.9 x 7 cm,"GSM, (900/1800/1900 MHz), WCDMA, 3G, (2100 MHz), WiFi","Music Player, Video Player, FM Radio, GPS, Magnetometer, Accelerometer, Gyroscope sensor, Proximity sensor, Ambient light sensor, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-03
